id,title,categoryId,playlistId,duration,views,uploadedDate
jZbkToeNK2g,R20. Dynamic Programming: Blackjack,27,PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb,PT52M58S,22367,2013-01-14T20:26:38Z
PptQgy89cN8,R22. Dynamic Programming: Dance Dance Revolution,27,PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb,PT53M16S,19216,2013-01-14T20:26:38Z
wFP5VHGHFdk,R21. Dynamic Programming: Knapsack Problem,27,PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb,PT1H9M12S,155268,2013-01-14T20:26:39Z
t5Wxk96QjUk,R23. Computational Complexity,27,PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb,PT47M13S,31098,2013-01-14T20:26:39Z
hkAONP0aC9w,R24. Final Exam Review,27,PLUl4u3cNGP61Oq3tWYp6V_F-5jb5L2iHb,PT51M44S,27307,2013-01-14T20:26:39Z
nykOeWgQcHM,1. What is Computation?,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT43M6S,218507,2019-07-31T15:15:20Z
Y6J8I056Ffw,Shell vs. Editor,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M20S,102764,2017-02-15T14:26:28Z
F-_PKUUM-qY,Python vs. Math,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M37S,93234,2017-02-15T14:25:51Z
EFCdr_43qmU,Bindings,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M40S,66048,2017-02-15T14:26:26Z
0jljZRnHwOI,2. Branching and Iteration,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT43M31S,209870,2017-02-15T14:25:50Z
w4uxYDPsjbw,Strings,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT53S,37262,2017-02-15T14:25:49Z
lniF6ys2CIk,Comparisons,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M23S,31033,2017-02-15T14:25:51Z
jjbWNcIjmzc,Branching,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M6S,29925,2017-02-15T14:25:50Z
P-0w8xWcnDQ,While Loops,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M51S,35294,2017-02-15T14:25:49Z
mrvBnZIEsZY,For Loops,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M55S,33202,2017-02-15T14:25:53Z
SE4P7IVCunE,"3. String Manipulation, Guess and Check, Approximations, Bisection",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT45M2S,138667,2017-02-15T14:25:51Z
#NAME?,String Manipulations,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT3M5S,22793,2017-02-15T14:26:27Z
4WtaFLayz_w,For Loops With Strings,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT4M19S,24211,2017-02-15T14:25:58Z
MjbuarJ7SE0,"4. Decomposition, Abstraction, and Functions",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT41M9S,89992,2017-02-15T14:25:50Z
4gPwo38MNss,Function Calls,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M35S,24082,2017-02-15T14:26:27Z
QaOHeMnpnmU,Functions as Arguments,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT3M33S,22051,2017-02-15T14:26:00Z
RvRKT-jXvko,"5. Tuples, Lists, Aliasing, Mutability, and Cloning",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT41M28S,91734,2017-02-15T14:25:55Z
ncpb4wIsQu8,Tuples,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT3M29S,22258,2017-02-15T14:25:49Z
zYVWQpCitKQ,Simple Lists,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M49S,12955,2017-02-15T14:25:57Z
SrkqbLOQcEo,List Operations,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT3M6S,12778,2017-02-15T14:25:53Z
FKp-6sojt9A,List Aliasing/Mutation,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M55S,13319,2017-02-15T14:26:01Z
WPSeyjX1-4s,6. Recursion and Dictionaries,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT48M22S,148867,2017-02-15T14:26:26Z
9H6muyZjms0,"7. Testing, Debugging, Exceptions, and Assertions",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT41M33S,71361,2017-02-15T14:25:48Z
5McjE8e5gIg,Black Box and Glass Box Testing,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M4S,15517,2017-02-15T14:25:56Z
=-wz4iU2V-Yo,Errors,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M16S,9882,2017-02-15T14:26:27Z
0Whyfs88TYE,Exceptions,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M41S,10292,2017-02-15T14:25:52Z
=-DP1i2ZU9gk,8. Object Oriented Programming,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT41M44S,273980,2017-02-15T14:25:51Z
vqn_yk5aFcI,Class Definition,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT50S,16287,2017-02-15T14:25:50Z
2__KumJsGXc,Class Instance,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M21S,14746,2017-02-15T14:26:26Z
goalLDamePE,Methods,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M26S,10698,2017-02-15T14:25:52Z
_ax4eNMI9Dw,Method Call,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M47S,11380,2017-02-15T14:25:48Z
qq7I2MQNrtU,Special Methods,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M12S,10966,2017-02-15T14:25:49Z
FlGjISF3l78,9. Python Classes and Inheritance,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT47M28S,89165,2017-02-15T14:26:02Z
C_pgH5QhIZ8,Getters and Setters,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT1M45S,17005,2017-02-15T14:25:48Z
8s0d87sjy1A,Subclass,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT2M46S,11340,2017-02-15T14:25:49Z
o9nW0uBqvEo,"10. Understanding Program Efficiency, Part 1",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT51M26S,98667,2017-02-15T14:25:52Z
7lQXYl_L28w,"11. Understanding Program Efficiency, Part 2",27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT49M13S,47845,2017-02-15T14:26:27Z
6LOwPhPDwVc,12. Searching and Sorting,27,PLUl4u3cNGP63WbdFxL8giv4yhgdMGaZNA,PT48M32S,67945,2017-02-15T14:25:52Z
ZLbt_1bI_NA,Getting Started: Q&A,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT5M23S,24588,2017-10-13T19:08:15Z
s7i_Dpz-DLU,Getting Started: Introducing Introductions,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT3M47S,5051,2017-10-13T19:08:12Z
H6y0szqtRKo,Getting Started: Icebreaker,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT4M1S,4392,2017-10-13T19:09:56Z
lKX4aGOzNvo,Guided Tutorial: Introduction to Unity,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT5M16S,3984,2017-10-13T19:07:23Z
a4snWHyNTJ4,Guided Tutorial: Purpose and Overview,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT4M28S,1503,2017-10-13T19:08:14Z
zNesxH6wiAg,Collaboration: Ideation and Brainstorming,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT28M49S,1590,2017-10-13T19:07:25Z
_ZVnrpjI_VU,Collaboration: Introduction to Git/Github,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT20M13S,2390,2017-10-13T19:08:15Z
h9btrlN9JLk,Collaboration: Red Ball during Class,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT59S,1417,2017-10-13T19:08:13Z
JJRijRD4l-g,Expanding on Tutorials: Kinect Demo,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT8M19S,4913,2017-10-13T19:07:26Z
Zqi2n4oZgvk,Expanding on Tutorials,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT4M11S,441,2017-10-13T19:07:24Z
R8WOnNX8v9E,Expanding on Tutorials: Humans Matter and Class Details,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT7M50S,526,2017-10-13T19:08:16Z
4DmYVsqRbPg,Short Project: Introduction,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT1M18S,1420,2017-10-13T19:09:57Z
5wbD-zChZsU,Short Project: Antisocial,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT2M28S,3191,2017-10-13T19:09:57Z
9NChLq-orAk,Short Project: Bodypaint,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT1M58S,673,2017-10-13T19:07:24Z
xfbzRPUagPY,Short Project: Goshzilla,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT2M31S,837,2017-10-13T19:07:26Z
jXtqyQuLlnk,Short Project: Cube Constructor,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT3M9S,1192,2017-10-13T19:08:13Z
EIWhCCjSkPU,Short Project: Car Racing,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT5M12S,1279,2017-10-13T19:07:22Z
7a4NYOOSVfI,Short Project: Downhill Skiing,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT2M21S,1247,2017-10-13T19:09:56Z
gBD44yITfrw,Long Project: Introduction,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT5M23S,440,2017-10-13T19:07:25Z
GUgYT7GxUGA,Long Project: Cats Cradle,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT11M49S,1222,2017-10-13T19:09:56Z
Ksl0Vp4jhmA,Long Project: Cube Constructor,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT11M37S,1093,2017-10-13T19:09:55Z
gDpkinitSRM,Long Project: Desert Racing,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT7M15S,1197,2017-10-13T19:08:14Z
apbCAHH7Ml4,Long Project: Multiple Mini-games,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT5M56S,673,2017-10-13T19:08:14Z
rNfMwqjohC8,Long Project: Blackout Tetris,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT12M31S,877,2017-10-13T19:07:26Z
N4GOV3kzbdo,Long Project: Zoo Escape,27,PLUl4u3cNGP60ZaGv5SgpIk67YnH1WqCLI,PT13M19S,1387,2017-10-13T19:07:27Z
TnpCMgtDPgk,Alternative Approaches to Molecular Biology | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT35M2S,264596,2012-05-09T17:47:42Z
1eGsdK1fPLM,"Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT35M26S,107824,2012-05-09T17:47:42Z
BIIWlZqWxKg,Constructing and Screening a Recombinant DNA Library | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT19M12S,105911,2012-05-09T17:47:42Z
QTb6YsxMbBY,"Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT42M27S,122529,2012-05-09T17:47:43Z
YnF1b_Kqf88,"Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT17M47S,236754,2012-05-09T17:47:43Z
zQfcPQpKZUk,cDNA Libraries and Expression Libraries | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT13M31S,85298,2012-05-09T17:47:43Z
0ZxeQqtAVl0,"Glycolysis, Respiration, and Fermentation | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT42M7S,45621,2012-05-09T17:47:43Z
dt4sSAb-7cE,"Proteins, levels of Structure, Non-covalent Forces, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT30M16S,21947,2015-02-19T21:51:51Z
SxaoWJ2gkzc,Photosynthesis | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT17M3S,28838,2012-05-09T17:47:44Z
htYyCEdc8B4,Overview of Recombinant DNA | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT22M18S,35856,2012-05-09T17:47:44Z
pJDHi91yAaE,"Covalent Bonds, Hydrogen Bonds | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT22M24S,34560,2012-05-09T17:47:44Z
OBloWTHFPZc,"Biochemical Reactions, Enzymes, and ATP | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT43M36S,31795,2012-05-09T17:47:44Z
ojrj-UVh9N4,"Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT25M30S,21496,2012-05-09T17:47:45Z
tMr9XH64rtM,"Transcription and Translation, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT8M,203152,2012-05-09T17:47:45Z
uBRdfsz_YB4,"Transcription and Translation, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT15M28S,124441,2012-05-09T17:47:45Z
zLGHH9Rwvlw,"Types of Organisms, Cell Composition, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT2M28S,22376,2012-05-09T17:47:45Z
3edzxv_mYZk,"Proteins, Levels of Structure, Non-Covalent Forces, Excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT18M56S,22303,2012-05-09T17:47:46Z
DRBREvFL19g,DNA Replication | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT33M43S,518846,2012-05-09T17:47:46Z
CdAgzk5tQhs,"Basic Mechanisms of Cloning, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT13M20S,148008,2012-05-09T17:47:46Z
uDXH6Uu0ghc,"Overview of Recombinant DNA, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT8M58S,66273,2012-05-09T17:47:46Z
P-Ry4rRdDbk,"DNA Structure and Classic experiments, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT46M59S,179724,2012-05-09T17:47:46Z
PzY0MWEEE6U,"Types of Organisms, Cell Composition, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT16M51S,70889,2012-05-09T17:47:47Z
YCeKtM6Hnmc,"DNA Structure and Classic experiments, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT7M,30767,2012-05-09T17:47:47Z
o_1dTvszV4Y,"Linkage and Recombination, Genetic maps | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT38M55S,208498,2012-05-09T17:47:47Z
reYwbnuhFU0,"Basic Mechanisms of Cloning, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT13M2S,76637,2012-05-09T17:47:48Z
9dHBTckFvME,"Mendel's Laws, excerpt 1 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT23M20S,59581,2012-05-09T17:47:48Z
CT9lYy6qSfg,"Mendel's Laws, excerpt 2 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT17M43S,25031,2012-05-09T17:47:48Z
sAD1Xr3-rmI,"Basic Mechanisms of Cloning, excerpt 3 | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT14M10S,54770,2012-05-09T17:47:49Z
K5n0BMKZR_Q,Transformation and Protein Expression | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT7M30S,41394,2012-05-09T17:47:49Z
nCBTC3-xsLM,Covalent Bonds | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT5M52S,11711,2012-05-09T17:47:49Z
qY0ixUWJx0g,Pedigrees | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT11M53S,137741,2012-05-09T17:47:49Z
uERjKWXO4NQ,Complementation | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT3M21S,45362,2012-05-09T17:47:49Z
x_vlxGFrZLY,Transcription & Translation | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT9M43S,113917,2012-05-09T17:47:50Z
2TL8rY9Rc_A,Lac operon | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT5M24S,50341,2012-05-09T17:47:50Z
LvLbaVW84nE,Complementation (Part II) | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT4M34S,58899,2012-05-09T17:47:50Z
MqNq9S1_Ct8,"Lipids, Carbohydrates, and Nucleic Acids Practice Problem | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT8M33S,10516,2012-05-09T17:47:50Z
OK7_ReXhVaQ,Polymerase Chain Reaction (PCR) | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT8M35S,282648,2012-05-09T17:47:51Z
Rn9zldxtZko,"Explanation of 5' and 3', C terminus, and N terminus | MIT 7.01SC Fundamentals of Biology",27,PLF83B8D8C87426E44,PT2M9S,83596,2012-05-09T17:47:51Z
SvjeCxVu2dI,Genomic and cDNA Libraries | MIT 7.01SC Fundamentals of Biology,27,PLF83B8D8C87426E44,PT4M9S,90397,2012-05-09T17:47:51Z
C1lhuz6pZC0,"1. Introduction, Optimization Problems (MIT 6.0002 Intro to Computational Thinking and Data Science)",27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT40M57S,219927,2017-05-19T15:55:26Z
uK5yvoXnkSk,2. Optimization Problems,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT48M4S,92639,2017-05-19T14:22:39Z
V_TulH374hw,3. Graph-theoretic Models,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT50M11S,50724,2017-05-19T14:22:40Z
-1BnXEwHUok,4. Stochastic Thinking,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT49M50S,66263,2017-05-19T14:22:39Z
6wUD_gp5WeE,5. Random Walks,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT49M21S,73640,2017-05-19T14:22:41Z
OgO1gpXSUzU,6. Monte Carlo Simulation,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT50M5S,695800,2017-05-19T14:22:39Z
rUxP7TM8-wo,7. Confidence Intervals,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT50M29S,60060,2017-05-19T14:22:40Z
soZv_KKax3E,8. Sampling and Standard Error,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT46M45S,28249,2017-05-19T14:22:38Z
vIFKGFl1Cn8,9. Understanding Experimental Data,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT47M6S,24181,2017-05-19T14:22:38Z
fQvg-hh9dUw,10. Understanding Experimental Data (cont.),27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT50M33S,16728,2017-05-19T14:22:41Z
h0e2HAPTGF4,11. Introduction to Machine Learning,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT51M31S,733055,2017-05-19T14:22:40Z
esmzYhuFnds,12. Clustering,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT50M40S,128518,2017-05-19T14:22:41Z
eg8DJYwdMyg,13. Classification,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT49M54S,63289,2017-05-19T14:22:40Z
K2SC-WPdT6k,14. Classification and Statistical Sins,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT49M25S,24376,2017-05-19T14:22:39Z
iOZVbILaIZc,15. Statistical Sins and Wrap Up,27,PLUl4u3cNGP619EG1wp0kT-7rDE_Az5TNd,PT44M43S,16220,2017-05-19T14:22:38Z
lZ3bPUKo5zc,1. Introduction to Superposition,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H16M7S,1768009,2014-06-18T18:53:01Z
U6fI3brP8V4,2. Experimental Facts of Life,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H20M12S,417788,2016-05-10T18:51:59Z
Ei8CFin00PY,3. The Wave Function,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H17M55S,527827,2014-06-18T18:51:22Z
NN2txluv1PY,"4. Expectations, Momentum, and Uncertainty",27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H20M7S,273447,2014-06-18T18:51:12Z
lMFgfqRZYoc,5. Operators and the Schrӧdinger Equation,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H23M14S,303219,2014-06-18T18:50:51Z
TWpyhsPAK14,6. Time Evolution and the Schrödinger Equation,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H22M19S,245976,2014-06-18T18:50:41Z
Uk5DUtHY7LM,7. More on Energy Eigenstates,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H15M54S,123806,2014-06-18T18:50:31Z
qu-jyrwW6hw,8. Quantum Harmonic Oscillator Part I,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H21M,176681,2014-06-18T18:50:15Z
jJX_1zT73U0,9. Operator Methods for the Harmonic Oscillator,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H17M54S,96000,2014-06-18T18:50:05Z
VSqpYPgxcps,10. Clicker Bonanza and Dirac Notation,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H21M32S,57971,2014-06-18T18:49:55Z
iZKAtzK5WXM,11. Dispersion of the Gaussian and the Finite Well,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H21M5S,62215,2014-06-18T18:49:45Z
lHhw_SExF1M,12. The Dirac Well and Scattering off the Finite Step,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H23M48S,60195,2014-06-18T18:49:33Z
SsCeVABM4Mo,13. Scattering Take 2,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H22M35S,48299,2014-06-18T18:49:16Z
cFPnLqEms5k,14. Resonance and the S-Matrix,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H23M56S,55949,2014-06-30T17:03:44Z
H5m39G-FAwE,15. Eigenstates of the Angular Momentum,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H24M42S,58418,2014-06-18T18:48:55Z
R4LyPVfGWtI,16. Eigenstates of the Angular Momentum II,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H20M38S,41093,2014-06-18T18:48:45Z
mLe8YCnUed4,17. Central Potentials Take 2,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H20M42S,35978,2014-06-18T18:48:35Z
G5_u6k9LR3E,"18. ""Hydrogen"" and its Discontents",27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H20M7S,38802,2014-06-18T18:48:24Z
9lX2FENOe4o,19. Identical Particles,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H23M1S,41425,2014-06-18T18:48:05Z
gK_D6RkbMy8,20. Periodic Lattices Part 1,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H24M20S,47167,2014-06-18T18:47:55Z
SZlnoxak4xM,21. Periodic Lattices Part 2,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H22M21S,25275,2014-06-18T18:47:43Z
Oq4OHT4hhJc,"22. Metals, Insulators, and Semiconductors",27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H26M35S,82886,2014-06-18T18:47:34Z
Rc1vFAUnRUM,23. More on Spin,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H22M10S,37012,2014-06-18T18:47:23Z
awpnsGl08bc,"24. Entanglement — QComputing, EPR, and Bell",27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT1H22M45S,79332,2014-06-18T18:47:13Z
ytewCHh00mk,Experiment 2: Effective Mass,27,PLUl4u3cNGP61-9PEhRognw5vryrSEVLPr,PT2M14S,23306,2014-06-18T18:46:20Z
k6U-i4gXkLM,"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT53M30S,4843196,2009-08-20T04:26:04Z
Pij6J0HsYFA,"Lec 2 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M49S,965595,2009-08-20T04:31:06Z
X6ilT3uUOBo,"Lec 3 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT51M,464159,2009-08-20T04:14:26Z
SXR9CDof7qw,"Lec 4 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT51M27S,359348,2009-08-20T04:40:23Z
Pfo7r6bjSqI,"Lec 5 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT44M13S,223353,2009-08-20T04:13:34Z
hVHqs38fPe8,"Lec 6 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M11S,189829,2009-08-20T04:51:30Z
tuRYbBvOMRo,"Lec 7 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT46M22S,152049,2009-08-20T04:08:07Z
ewd7Lf2dr5Q,"Lec 8 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT50M3S,160888,2009-08-20T04:11:06Z
UNHQ7CRsEtU,"Lec 9 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT47M30S,129099,2009-08-20T05:26:02Z
kDhR4Zm53zc,"Lec 10 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT46M19S,118190,2009-08-20T04:33:20Z
DkPsD58nUIE,"Lec 11 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT48M59S,105135,2009-08-20T04:20:15Z
udnyuHzJsjM,"Lec 12 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",27,PL4C4720A6F225E074,PT49M47S,99649,2009-08-20T04:17:39Z
